Sub-Category,Profit,Order_Date
Binders,39.52,11-11-2017
Machines,-27.828,06-09-2016
Storage,31.2858,09-03-2015
Chairs,284.98,3/14/2014
Paper,83.2097,8/31/2017
Storage,-32.3388,3/23/2017
Accessories,-0.9012,5/18/2017
Chairs,-12.0784,12/27/2016
Art,14.2632,11/17/2017
Binders,-1143.891,09-10-2017
Furnishings,15.7584,04-08-2017
Binders,1264.7559,04-08-2017
Binders,-5.6994,11/28/2016
Storage,-12.9568,06-02-2016
Paper,13.2352,12/17/2017
Furnishings,6.8908,3/19/2016
Furnishings,6.9088,3/19/2016
Storage,10.4754,8/20/2017
Labels,9.5081,7/25/2017
Chairs,100.196,8/26/2016
Chairs,22.5296,8/15/2016
Accessories,4.068,5/19/2017
Phones,98.2722,5/19/2017
Bookcases,374.6286,5/19/2017
Paper,140.5957,5/19/2017
Paper,7.2576,08-12-2017
Storage,8.4888,8/13/2017
Appliances,22.6233,8/13/2017
Art,15.4752,8/13/2017
Supplies,9.2568,8/13/2017
Supplies,-3.312,11-10-2016
Storage,-2.436,11-10-2016
Furnishings,1.068,06-12-2017
Paper,23.235,3/22/2014
Chairs,-35.3646,3/22/2014
Art,1.7466,6/15/2017
Storage,24.3384,11/16/2017
Fasteners,2.9547,12/29/2017
Chairs,-5.7588,1/21/2016
Chairs,76.0116,1/21/2016
Envelopes,24.5998,1/15/2016
Art,1.3514,1/15/2016
Accessories,91.7892,1/15/2016
Binders,12.72,9/19/2016
Supplies,8.0997,9/19/2016
Binders,-13.7175,2/21/2014
Furnishings,2.2272,11-11-2016
Binders,5.8914,1/30/2016
Chairs,-34.641,10/18/2016
Art,1.7901,12/18/2017
Paper,6.2208,12/18/2017
Paper,15.552,12/18/2017
Paper,10.7325,11-02-2017
Chairs,12.99,4/29/2014
Binders,8.6112,4/29/2014
Paper,5.6644,10/23/2017
Paper,11.88,10/23/2017
Furnishings,29.0136,10/23/2017
Phones,10.0464,10/23/2017
Art,20.853,3/30/2014
Copiers,119.996,01-04-2016
Chairs,-5.8346,4/26/2015
Copiers,59.998,09-12-2015
Labels,6.048,09-12-2015
Paper,84.9436,09-11-2017
Paper,8.381,06-12-2016
Paper,12.1758,6/27/2016
Chairs,-7.7094,6/27/2016
Storage,80.6312,9/26/2014
Paper,3.852,11-03-2017
Storage,14.148,11-03-2017
Labels,6.8724,11-03-2017
Fasteners,0.2244,2/19/2017
Appliances,24.196,11-05-2015
Envelopes,19.458,6/16/2014
Art,10.5,6/16/2014
Binders,14.3376,6/16/2014
Phones,35.2872,10-12-2015
Binders,5.652,10-12-2015
Phones,71.2692,10-12-2015
Art,0.372,8/27/2017
Fasteners,2.37,11/23/2016
Furnishings,3.9512,11/23/2016
Furnishings,12.3284,11/23/2016
Storage,6.465,1/30/2017
Binders,-5.823,11/30/2015
Fasteners,3.04,6/28/2014
Appliances,8.955,09-02-2014
Furnishings,4.9497,09-02-2014
Furnishings,7.9128,07-10-2017
Art,2.5056,06-04-2017
Binders,-1306.5504,10/19/2017
Furnishings,8.2992,11/18/2017
Binders,2.2302,08-08-2015
Binders,2.73,08-08-2015
Chairs,10.8588,08-08-2015
Phones,13.7193,12-06-2016
Phones,26.9985,12-06-2016
Envelopes,16.1505,12-06-2016
Binders,15.3426,12-06-2016
Paper,116.5976,12-06-2016
Paper,89.159,12-06-2016
Binders,19.4376,12-06-2016
Chairs,14.5584,3/25/2017
Chairs,427.4368,3/25/2017
Chairs,40.5867,3/25/2017
Storage,76.2525,11/19/2017
Furnishings,7.106,11/19/2017
Furnishings,16.4647,11-04-2016
Furnishings,11.025,12/14/2017
Binders,22.736,12/14/2017
Envelopes,20.539,12/14/2017
Accessories,13.0,11-12-2017
Paper,8.381,11-12-2017
Chairs,9.9652,11-12-2017
Furnishings,-5.6784,11-12-2017
Phones,0.693,11-12-2017
Phones,50.3988,11-12-2017
Phones,11.5971,8/18/2016
Chairs,31.941,6/27/2017
Binders,-1.9275,05-04-2017
Binders,7.2268,12/24/2015
Fasteners,21.5824,12/24/2015
Paper,9.3564,4/26/2017
Labels,19.2472,4/26/2017
Chairs,9.1764,12/16/2017
Chairs,6.074,12/16/2017
Binders,8.208,12/16/2017
Furnishings,7.584,12/16/2017
Furnishings,-19.7712,12/27/2014
Storage,3.0016,12/27/2014
Appliances,43.7136,11-06-2017
Paper,10.8864,11-06-2017
Binders,-10.6176,11-06-2017
Furnishings,6.3612,11-06-2017
Storage,-51.8272,11-06-2017
Binders,5.184,12/16/2017
Tables,-31.3722,05-07-2015
Paper,5.3784,05-07-2015
Chairs,-2.6936,12-04-2017
Storage,5.8708,10-03-2017
Chairs,87.3504,1/13/2014
Paper,7.2576,06-12-2015
Furnishings,4.3296,06-12-2015
Chairs,13.8528,07-12-2014
Binders,3.8016,07-12-2014
Storage,4.6746,12-06-2014
Tables,-170.8038,12-06-2014
Furnishings,6.24,5/25/2016
Paper,9.2928,5/25/2016
Storage,152.118,5/25/2016
Accessories,0.7794,2/21/2016
Binders,6.496,2/21/2016
Storage,8.983,2/21/2016
Binders,10.9368,2/21/2016
Appliances,16.5888,10-02-2016
Binders,421.0824,03-11-2017
Binders,18.684,09-09-2016
Storage,6.291,7/14/2014
Envelopes,8.4024,6/21/2014
Furnishings,0.6474,6/21/2014
Accessories,28.7904,6/21/2014
Machines,-172.4925,6/21/2014
Appliances,3.8864,6/21/2014
Binders,-7.2048,6/21/2014
Binders,8.93,07-05-2015
Binders,10.43,12/16/2017
Appliances,62.244,09-08-2016
Binders,45.84,5/17/2014
Appliances,253.372,10/13/2017
Binders,11.1384,10/24/2014
Furnishings,74.8098,12-05-2016
Appliances,27.4365,7/25/2016
Binders,-9.223,4/17/2017
Machines,-3399.98,4/17/2017
Binders,-15.8356,4/17/2017
Binders,-6.5736,4/17/2017
Paper,7.2576,4/17/2017
Tables,-103.266,9/17/2015
Storage,-172.7328,8/23/2016
Furnishings,-10.1736,8/23/2016
Accessories,-33.32,8/23/2016
Fasteners,0.2016,11-08-2015
Paper,41.823,11-08-2015
Furnishings,22.0077,11-08-2015
Binders,28.65,11-08-2015
Bookcases,-14.4588,11/17/2017
Binders,17.6418,11-08-2015
Paper,8.073,11-08-2015
Furnishings,0.0,4/22/2017
Binders,2.6936,8/24/2014
Chairs,80.784,12/17/2017
Phones,25.198,3/24/2016
Bookcases,31.0912,9/21/2015
Art,7.5371,9/21/2015
Chairs,-12.196,11/21/2016
Paper,7.2576,9/16/2017
Accessories,10.203,06-11-2015
Binders,16.6796,06-11-2015
Art,15.764,06-11-2015
Paper,15.552,06-11-2015
Furnishings,10.7892,06-11-2015
Tables,-6.4233,10-03-2017
Furnishings,3.344,05-05-2016
Paper,6.2208,09-11-2017
Envelopes,10.8682,09-11-2017
Chairs,256.784,09-11-2017
Phones,-255.7425,4/30/2015
Art,3.614,11-06-2017
Paper,12.1348,11-06-2017
Binders,13.4925,9/30/2014
Tables,70.006,04-02-2017
Accessories,129.6,04-02-2017
Furnishings,2.9372,10-06-2017
Appliances,66.0736,10-06-2017
Paper,18.2112,10-06-2017
Phones,134.654,04-09-2016
Binders,2.4288,04-09-2016
Copiers,874.9875,8/28/2015
Envelopes,4.3008,10/19/2017
Labels,15.12,10/19/2017
Furnishings,10.3904,10/19/2017
Tables,-3.3506,10/19/2017
Accessories,22.4955,11-07-2016
Paper,9.744,03-03-2017
Phones,23.5116,11/27/2015
Accessories,7.3479,11/27/2015
Storage,25.424,3/13/2017
Phones,49.2576,3/13/2017
Accessories,88.1295,3/13/2017
Paper,21.7728,3/13/2017
Paper,138.3552,3/13/2017
Appliances,82.992,11/30/2017
Storage,792.2691,11/17/2014
Furnishings,14.9292,11/17/2014
Art,26.565,11/17/2014
Storage,28.615,01-03-2016
Bookcases,18.4548,10-03-2015
Storage,38.5722,7/20/2014
Furnishings,-14.229,7/20/2014
Chairs,-140.196,7/20/2014
Art,10.5072,5/21/2014
Paper,6.2208,09-04-2017
Phones,15.1116,09-04-2017
Binders,28.0032,5/27/2017
Phones,134.9925,5/27/2017
Binders,1.3257,1/28/2014
Binders,-417.0936,02-09-2017
Accessories,15.998,02-09-2017
Furnishings,-2.6892,02-09-2017
Appliances,-32.48,02-09-2017
Furnishings,25.62,3/31/2017
Phones,188.1404,3/31/2017
Binders,219.4514,03-03-2016
Phones,129.5865,03-03-2016
Paper,79.8912,03-03-2016
Supplies,2.772,8/23/2015
Paper,3.6288,8/23/2015
Fasteners,2.256,8/23/2015
Appliances,-13.5548,8/23/2015
Labels,11.592,4/27/2017
Bookcases,-42.1096,4/27/2017
Binders,3.5022,4/14/2017
Bookcases,9.0882,4/14/2017
Supplies,34.758,12/22/2017
Bookcases,50.8254,12/22/2017
Binders,-9.5018,12-08-2016
Paper,11.556,3/23/2017
Labels,5.6956,7/25/2016
Storage,26.1156,07-10-2017
Paper,10.0878,7/17/2016
Storage,4.8588,7/17/2016
Paper,3.7436,7/17/2016
Paper,25.4016,7/17/2016
Storage,47.7306,7/17/2016
Machines,62.82,8/23/2016
Envelopes,63.873,8/23/2016
Paper,16.9932,8/23/2016
Chairs,-39.9528,8/23/2016
Appliances,11.206,8/23/2016
Supplies,0.1588,8/23/2016
Chairs,-182.637,06-11-2015
Phones,31.198,06-11-2015
Furnishings,7.3008,06-11-2015
Art,7.596,06-11-2015
Binders,-62.88,06-11-2015
Binders,-3.14,06-11-2015
Storage,51.8312,06-11-2015
Storage,21.1428,06-11-2015
Phones,-47.3968,09-08-2017
Paper,23.0864,10-02-2017
Furnishings,14.6718,12/16/2014
Chairs,18.1176,12/16/2014
Accessories,39.5,12/16/2014
Phones,70.5564,12/16/2014
Furnishings,6.3744,8/24/2014
Binders,4.4352,8/24/2014
Binders,-45.84,11-12-2017
Storage,-15.5904,11-12-2017
Phones,8.499,11-12-2017
Envelopes,4.4312,11-12-2017
Accessories,-0.5598,11-12-2017
Furnishings,-17.7072,11-12-2017
Appliances,90.8292,4/25/2015
Binders,-336.6272,12-12-2014
Accessories,35.988,9/25/2017
Art,0.9282,9/25/2017
Chairs,-24.843,09-05-2016
Chairs,108.3528,02-11-2017
Phones,7.7679,02-11-2017
Art,10.368,6/30/2014
Paper,15.552,06-07-2016
Labels,14.904,12/20/2014
Accessories,607.608,12/15/2015
Machines,-2639.9912,12/15/2015
Phones,-16.998,12/15/2015
Furnishings,69.0018,12/15/2015
Binders,331.191,7/20/2017
Paper,33.7212,08-03-2014
Tables,-75.8304,8/24/2015
Accessories,11.7,8/24/2015
Storage,5.9185,3/26/2016
Accessories,-17.9964,3/26/2016
Binders,-8.029,09-12-2014
Envelopes,7.3132,9/21/2014
Envelopes,36.8245,9/21/2014
Art,15.4752,9/21/2014
Paper,17.334,9/21/2014
Phones,23.9984,9/21/2014
Paper,9.4815,9/21/2014
Furnishings,32.16,10/29/2016
Chairs,-24.392,5/28/2016
Paper,19.435,5/28/2016
Binders,11.2236,12/21/2017
Binders,-4.752,3/21/2016
Chairs,0.0,3/21/2016
Art,1.5066,3/21/2016
Art,50.9208,11-11-2017
Bookcases,-240.784,9/23/2017
Accessories,0.5998,9/23/2017
Paper,9.0048,09-10-2017
Furnishings,6.0726,12-05-2017
Furnishings,18.1908,12-05-2017
Appliances,68.823,12-05-2017
Binders,4.4344,11-09-2017
Accessories,355.4466,11-09-2017
Storage,473.6106,11-09-2017
Storage,157.8702,11-09-2017
Binders,-44.2782,11-07-2014
Envelopes,26.9526,11-07-2014
Phones,32.1678,03-12-2017
Labels,1.8,10/20/2017
Binders,7.5864,10/20/2017
Storage,-3.168,12/27/2015
Phones,17.1574,10-02-2017
Binders,-9.555,06-04-2017
Binders,-6.0192,09-01-2014
Paper,10.8864,09-01-2014
Fasteners,0.2334,08-08-2016
Phones,14.0859,7/22/2017
Binders,-2.244,07-10-2015
Phones,9.5968,12-01-2014
Art,2.338,12/18/2017
Furnishings,3.7308,5/18/2014
Paper,5.7768,5/18/2014
Phones,60.1536,11-10-2014
Accessories,4.2861,11-10-2014
Furnishings,11.1664,11-10-2014
Paper,28.008,11-10-2014
Furnishings,14.896,11-10-2014
Labels,18.3264,11-10-2014
Accessories,118.983,01-09-2016
Phones,141.723,01-09-2016
Envelopes,5.022,9/22/2017
Binders,-18.5262,9/22/2017
Appliances,58.0272,12/23/2014
Art,0.1692,5/26/2016
Appliances,6.534,5/26/2016
Labels,35.3346,07-08-2017
Accessories,52.4895,5/13/2014
Binders,314.2719,11-10-2017
Phones,124.9552,11-10-2017
Paper,45.528,10-02-2015
Envelopes,23.004,10-02-2015
Accessories,32.4,10-02-2015
Paper,3.4104,10-02-2014
Fasteners,1.46,10-02-2014
Phones,107.46,10-02-2014
Envelopes,4.6284,10-02-2014
Supplies,-3.264,10-02-2014
Phones,20.1579,10-02-2014
Accessories,-0.0895,10-02-2014
Storage,18.767,08-11-2014
Furnishings,39.066,09-01-2017
Binders,-44.2782,4/16/2017
Binders,-4.7784,4/16/2017
Storage,-7.7292,4/16/2017
Binders,1.3944,4/24/2016
Tables,-15.5826,1/15/2016
Storage,12.5832,05-02-2016
Binders,15.9516,05-02-2016
Chairs,-77.333,11/20/2016
Phones,46.095,11/20/2016
Furnishings,-2.8272,11/20/2016
Storage,14.677,02-01-2016
Binders,-22.8956,3/31/2017
Phones,24.7275,12-01-2017
Chairs,-18.1176,12-01-2017
Accessories,4.908,12-10-2017
Storage,38.988,12-10-2017
Art,5.2896,12-10-2017
Chairs,9.9652,9/17/2016
Phones,7.9188,9/17/2016
Fasteners,11.6795,12/23/2016
Furnishings,5.2773,4/17/2017
Art,2.205,10/27/2017
Phones,2.0388,10/27/2017
Phones,9.4486,07-08-2016
Binders,6.03,07-08-2016
Labels,1.6704,08-09-2015
Tables,-29.3238,12-09-2016
Binders,-2.0622,12-09-2016
Binders,-4.704,11/13/2016
Paper,7.2576,11/14/2014
Accessories,7.9984,11/17/2014
Paper,352.296,11/17/2014
Appliances,72.432,11/17/2014
Labels,3.528,03-04-2016
Storage,10.5714,10-11-2014
Envelopes,67.9833,10-11-2014
Phones,33.995,5/22/2014
Phones,12.586,5/22/2014
Accessories,1.3068,7/15/2014
Fasteners,2.6814,7/15/2014
Accessories,3.4848,12/27/2015
Chairs,22.941,02-09-2015
Copiers,1049.985,05-08-2017
Fasteners,9.12,11-02-2017
Art,9.1674,11-02-2017
Art,7.5768,04-05-2014
Phones,8.4071,04-05-2014
Paper,6.3504,04-05-2014
Art,6.6584,04-05-2014
Supplies,83.281,04-05-2014
Accessories,13.1956,9/17/2014
Paper,1.6762,9/17/2014
Furnishings,5.1816,9/30/2014
Binders,-46.8776,09-12-2014
Art,1.9024,2/20/2017
Appliances,3.4086,2/20/2017
Phones,49.4376,12/13/2015
Binders,9.855,12/13/2015
Accessories,27.3735,12/13/2015
Accessories,15.2208,12/13/2015
Art,3.504,10/30/2016
Supplies,0.1191,12/26/2014
Furnishings,1.1136,12/26/2014
Binders,-52.632,8/15/2014
Machines,767.2005,10-01-2017
Binders,-12.796,5/23/2015
Appliances,13.7016,5/23/2015
Machines,215.9973,11/16/2017
Binders,-40.7976,11/18/2014
Storage,-16.3183,11/18/2014
Phones,-107.9928,11/18/2014
Furnishings,5.2773,11/18/2014
Binders,-1.4256,11/18/2014
Envelopes,4.7067,12/30/2014
Phones,19.0386,12/30/2014
Phones,28.7679,12/30/2014
Binders,-3.6576,12/30/2014
Accessories,14.3952,12/30/2014
Binders,8.8704,11-05-2015
Binders,78.435,9/17/2016
Furnishings,38.038,3/20/2016
Chairs,45.294,9/27/2014
Paper,40.1702,9/27/2014
Chairs,48.3136,12/24/2017
Binders,4.8519,12/24/2017
Furnishings,-427.45,11-10-2017
Art,48.9645,09-11-2015
Labels,4.2336,09-11-2015
Appliances,3.8073,12/20/2014
Chairs,74.574,12/20/2014
Paper,9.072,12/20/2014
Appliances,20.682,7/23/2015
Furnishings,50.2398,7/23/2015
Binders,-1480.0335,11-11-2014
Binders,-1.9744,11-11-2014
Art,6.756,11-11-2014
Paper,7.8735,11-11-2014
Paper,95.0968,11-11-2014
Phones,16.704,11-11-2014
Phones,15.0735,11-11-2014
Accessories,28.497,12/14/2017
Phones,19.755,12/14/2017
Furnishings,-1.3208,12/14/2017
Art,4.9648,8/21/2017
Phones,37.7972,8/21/2017
Furnishings,10.3936,8/21/2017
Tables,28.4364,8/21/2017
Binders,42.4647,8/21/2017
Appliances,54.9504,8/21/2017
Labels,24.84,8/21/2017
Paper,60.2553,8/27/2016
Tables,20.967,8/27/2016
Phones,28.7856,8/27/2016
Paper,36.693,8/27/2016
Fasteners,5.256,8/27/2016
Binders,13.92,8/27/2016
Art,13.208,8/13/2015
Binders,-25.648,11-05-2017
Binders,5.6956,8/17/2016
Accessories,18.8937,12/26/2016
Bookcases,20.5176,9/23/2014
Phones,31.494,9/23/2014
Phones,93.5948,7/19/2014
Tables,-4.032,7/19/2014
Binders,9.6048,7/19/2014
Binders,1.8288,7/19/2014
Paper,26.4654,09-07-2017
Binders,-5.2932,05-06-2016
Accessories,-3.272,05-06-2016
Paper,14.3068,06-04-2015
Furnishings,11.9952,06-04-2015
Paper,9.3312,12/13/2015
Binders,18.94,12/13/2015
Furnishings,-3.8208,7/16/2016
Bookcases,3.4196,1/31/2014
Paper,3.6288,07-09-2014
Paper,4.485,07-09-2014
Bookcases,41.1684,11/21/2015
Binders,23.1168,11/21/2015
Accessories,244.6155,3/25/2016
Binders,9.0384,9/23/2017
Appliances,48.288,9/23/2017
Furnishings,11.376,12-04-2015
Chairs,8.098,12-04-2015
Phones,10.3896,12-04-2015
Chairs,68.3332,12-04-2015
Storage,6.9795,11-01-2016
Binders,-22.0416,3/17/2017
Paper,3.21,3/17/2017
Furnishings,7.2144,11/23/2017
Envelopes,0.9774,8/27/2017
Envelopes,8.7906,12-04-2015
Chairs,29.8802,12-04-2015
Phones,539.925,12-04-2015
Storage,65.3256,10-07-2017
Fasteners,5.9175,10-07-2017
Phones,16.6788,10-07-2017
Binders,-33.636,10-07-2017
Tables,-36.1116,10-07-2017
Paper,2.14,3/25/2017
Phones,68.198,08-09-2014
Phones,-43.8336,08-09-2014
Binders,-11.0848,11/22/2014
Paper,15.012,06-10-2017
Storage,13.3176,07-01-2017
Binders,78.1954,07-01-2017
Paper,12.4416,07-01-2017
Phones,9.9873,11/21/2014
Paper,301.968,11/21/2014
Storage,9.6975,11/21/2014
Art,1.4742,11/21/2014
Furnishings,-8.9152,05-04-2015
Furnishings,-52.3392,5/29/2017
Storage,3.894,10/17/2015
Chairs,-12.0588,4/23/2014
Chairs,-12.0588,4/23/2014
Binders,-5.2416,4/23/2014
Furnishings,7.8176,4/23/2014
Paper,3.6288,4/30/2017
Paper,30.2634,9/20/2016
Binders,88.3948,9/20/2016
Art,3.1752,9/20/2016
Paper,37.9848,9/20/2016
Binders,15.808,9/20/2016
Fasteners,0.6516,09-02-2016
Binders,3.8822,09-02-2016
Appliances,3.267,4/27/2015
Supplies,0.73,4/27/2015
Chairs,60.392,09-06-2015
Appliances,78.672,5/28/2016
Paper,84.0512,5/28/2016
Accessories,7.896,5/28/2016
Binders,7.384,5/28/2016
Machines,41.88,5/28/2016
Binders,6.858,9/24/2015
Chairs,394.268,9/24/2015
Paper,11.1024,07-03-2017
Tables,-103.9882,07-03-2017
Paper,11.223,07-03-2017
Storage,8.6391,12-08-2017
Furnishings,15.468,12-08-2017
Paper,28.8576,12-08-2017
Binders,8.3754,12-05-2017
Binders,5.4288,12-05-2017
Binders,-22.62,9/27/2015
Furnishings,-12.7512,9/27/2015
Furnishings,-8.5008,10/30/2017
Tables,-68.1302,10/30/2017
Storage,4.0644,10/30/2017
Binders,1.5602,11/29/2015
Paper,49.014,03-11-2014
Envelopes,8.37,11/19/2017
Appliances,626.185,11/19/2017
Storage,-16.9568,7/29/2016
Storage,5.083,06-12-2015
Paper,33.3136,08-06-2016
Art,1.0904,06-11-2017
Binders,8.8608,10-07-2016
Appliances,24.3595,09-08-2014
Storage,4.1916,09-08-2014
Fasteners,1.9698,09-08-2014
Phones,29.495,3/16/2014
Binders,27.0112,03-01-2015
Art,0.8385,07-09-2015
Paper,5.5674,2/20/2016
Accessories,19.7934,9/16/2017
Furnishings,2.2512,9/16/2017
Binders,-2.7552,9/16/2017
Binders,-412.6154,9/16/2017
Accessories,14.3952,9/16/2017
Phones,55.4364,11-05-2017
Art,74.5654,2/20/2015
Paper,1.651,11/25/2016
Accessories,7.1988,12-03-2017
Appliances,16.1096,09-10-2015
Bookcases,83.2508,09-10-2015
Paper,125.469,09-10-2015
Furnishings,58.6872,12/14/2016
Paper,16.1838,04-06-2015
Furnishings,4.3524,12-01-2016
Paper,3.5256,11-12-2017
Accessories,3.0134,11-12-2017
Chairs,47.0548,03-03-2017
Accessories,42.9914,03-03-2017
Accessories,15.378,11/27/2016
Binders,69.92,11/27/2016
Accessories,18.504,8/31/2014
Art,2.4824,12-08-2016
Paper,21.7728,12-08-2016
Tables,-195.4788,12-08-2016
Furnishings,2.7776,04-07-2014
Phones,168.1855,8/27/2014
Furnishings,12.5216,8/27/2014
Tables,300.735,8/27/2014
Binders,3.564,10/21/2016
Phones,2.7144,11/30/2016
Storage,-29.4368,09-05-2017
Chairs,-5.8346,07-02-2015
Chairs,-92.7996,07-02-2015
Storage,6.0025,07-02-2015
Storage,48.9942,07-02-2015
Paper,3.7692,07-02-2015
Accessories,12.96,9/24/2017
Accessories,275.478,9/24/2017
Chairs,181.176,9/24/2017
Tables,12.8256,08-08-2016
Appliances,136.6176,08-08-2016
Binders,5.334,08-08-2016
Accessories,71.3898,9/29/2016
Binders,30.2112,9/29/2016
Art,7.776,9/29/2016
Paper,3.6288,04-10-2017
Accessories,20.3439,04-10-2017
Storage,117.0104,12/18/2016
Phones,20.1584,6/20/2014
Binders,-5.088,6/20/2014
Bookcases,-19.8744,6/20/2014
Paper,5.4432,6/20/2014
Paper,4.0768,6/20/2014
Machines,-97.72,6/20/2014
Storage,-127.372,6/20/2014
Bookcases,-117.882,09-04-2017
Paper,5.55,09-04-2017
Art,0.864,09-04-2017
Accessories,8.619,12/20/2016
Paper,9.63,08-09-2016
Phones,4.4784,08-09-2016
Appliances,64.0728,08-09-2016
Tables,-525.6405,6/22/2015
Binders,4.3308,04-10-2015
Paper,19.8254,11/21/2016
Phones,109.3338,11/21/2016
Accessories,29.0,09-05-2016
Phones,49.3164,11/24/2016
Accessories,257.9871,12-10-2017
Phones,0.7794,12-10-2017
Binders,22.0032,12-10-2017
Phones,-9.56,6/24/2016
Accessories,10.896,9/17/2015
Art,6.206,5/19/2016
Supplies,15.372,5/28/2016
Machines,97.1892,4/18/2014
Art,3.8048,4/18/2014
Art,3.5475,4/18/2014
Fasteners,3.6022,4/18/2014
Storage,0.4074,6/17/2016
Storage,14.985,05-09-2014
Labels,4.536,05-09-2014
Labels,9.499,05-09-2014
Paper,21.7728,05-09-2014
Furnishings,1.6056,9/18/2016
Chairs,-7.098,9/18/2016
Art,0.3674,9/18/2016
Paper,10.3936,12/23/2017
Appliances,-74.7456,12/23/2017
Storage,4.2392,10/30/2017
Supplies,10.518,10/30/2017
Chairs,9.1638,10/30/2017
Labels,14.4,10/30/2017
Paper,15.9348,3/29/2016
Chairs,-36.1764,3/29/2016
Phones,60.9552,3/29/2016
Binders,-5.9808,11/23/2017
Storage,85.904,3/23/2014
Phones,37.797,3/23/2014
Paper,21.7728,12-01-2017
Binders,3.6714,12-01-2017
Binders,7.6272,11-07-2017
Accessories,145.134,11-07-2017
Art,0.6192,09-04-2017
Binders,-20.448,09-04-2017
Binders,-3.0576,09-04-2017
Paper,3.744,09-04-2017
Paper,6.2208,07-03-2016
Fasteners,0.0792,07-03-2016
Binders,757.4112,09-07-2017
Furnishings,-12.0064,09-09-2016
Accessories,26.3912,07-03-2017
Machines,209.58,07-03-2017
Accessories,742.632,07-03-2017
Phones,2.6973,07-03-2017
Paper,1.8144,6/29/2017
Art,5.4896,08-07-2017
Art,26.2,08-07-2017
Paper,4.8924,3/19/2015
Binders,1.5548,06-07-2016
Paper,2.3177,06-07-2016
Storage,0.3156,7/25/2016
Paper,32.095,7/25/2016
Tables,388.8128,7/25/2016
Paper,50.328,10-01-2017
Art,1.521,12-10-2015
Tables,200.49,12-10-2015
Chairs,32.6332,12-10-2015
Labels,1.2006,12-10-2015
Art,1.6688,09-03-2017
Phones,-253.4337,9/24/2017
Supplies,33.3124,12/19/2017
Binders,1.4112,11/24/2017
Storage,375.4296,11/24/2017
Supplies,0.365,12/13/2014
Storage,120.9468,12-05-2016
Binders,-17.9424,09-11-2016
Storage,3.752,09-11-2016
Art,0.4264,12-09-2017
Paper,5.4432,09-09-2014
Accessories,-4.8528,09-09-2014
Furnishings,5.0232,09-09-2014
Phones,-31.6204,09-09-2014
Accessories,64.7892,6/26/2017
Paper,3.89,11/17/2014
Chairs,-93.99,11/17/2014
Paper,133.152,8/21/2017
Furnishings,8.5544,8/21/2017
Furnishings,31.2528,8/21/2017
Envelopes,13.4964,03-12-2016
Binders,47.061,9/23/2014
Labels,2.5056,4/28/2014
Storage,2.0322,4/28/2014
Storage,-37.7332,4/28/2014
Accessories,16.7946,11/29/2016
Paper,5.5512,12-03-2015
Accessories,10.5754,12-03-2015
Tables,-71.8116,11/19/2017
Art,8.7384,11/19/2017
Binders,-7.3255,09-05-2016
Binders,152.495,09-04-2017
Phones,1.7375,09-04-2017
Storage,65.355,09-04-2017
Art,4.5873,9/22/2016
Phones,5.5944,9/22/2016
Furnishings,52.688,9/14/2014
Binders,3.4368,9/14/2014
Chairs,42.588,5/19/2017
Art,1.0208,5/19/2017
Art,1.395,5/19/2017
Accessories,10.896,5/19/2017
Binders,643.9825,08-09-2014
Appliances,9.801,11/26/2017
Appliances,23.9778,11/26/2017
Storage,19.4656,05-03-2017
Storage,45.8064,05-03-2017
Labels,3.3408,11-10-2016
Phones,-9.7902,11-10-2016
Paper,32.4684,11-10-2016
Paper,7.5087,11-10-2016
Appliances,29.302,11-10-2016
Furnishings,29.6576,11-10-2016
Paper,1.6762,11-10-2016
Accessories,-29.0745,11-10-2016
Binders,-46.592,11-10-2016
Binders,152.495,12/20/2014
Art,12.298,12/20/2014
Art,1.1564,12/20/2014
Binders,50.414,12/20/2014
Paper,3.1752,7/25/2014
Supplies,4.5008,7/25/2014
Binders,-2.0622,11/22/2015
Fasteners,18.5976,11/22/2015
Accessories,41.952,12-09-2017
Art,12.492,12-09-2017
Binders,15.5112,12-09-2017
Paper,7.0218,12-09-2017
Appliances,166.0698,8/31/2017
Storage,-21.294,4/24/2017
Accessories,1.7055,09-08-2017
Envelopes,2.9322,03-12-2015
Furnishings,3.86,03-12-2015
Furnishings,1.4418,03-12-2015
Supplies,4.225,7/18/2016
Phones,94.4925,6/13/2016
Accessories,93.204,07-03-2017
Paper,11.5432,07-03-2017
Labels,9.0636,12-08-2014
Binders,-4.5192,12-08-2014
Phones,19.755,12-08-2014
Supplies,-2.6025,12-08-2014
Accessories,-18.186,12-08-2014
Labels,3.744,12-08-2014
Paper,3.6288,12-08-2014
Storage,2.9304,12-08-2014
Envelopes,3.2161,04-08-2016
Binders,-100.92,04-08-2016
Chairs,-30.9332,11-06-2017
Paper,16.1838,11-06-2017
Furnishings,14.6718,12-05-2015
Fasteners,5.056,07-09-2015
Machines,209.2365,07-09-2015
Furnishings,20.0156,07-09-2015
Labels,5.6994,07-09-2015
Binders,42.045,07-09-2015
Art,32.5376,07-09-2015
Binders,70.5456,07-09-2015
Binders,21.4032,07-09-2015
Storage,28.4809,07-09-2015
Art,3.2472,12/13/2016
Binders,-2.245,5/20/2016
Paper,7.92,06-02-2017
Envelopes,15.921,06-02-2017
Machines,-45.9954,10/30/2015
Copiers,164.997,10/30/2015
